epoch,loss,micro_p,micro_r,micro_f1,macro_p,macro_r,macro_f1,max_micro_p,max_micro_r,max_micro_f1,max_macro_p,max_macro_r,max_macro_f1
1,0.15524228311763824,0.7422794117647059,0.7422794117647059,0.742279411764706,0.7508225616921269,0.7423471249714128,0.7401013767108359,0.7422794117647059,0.7422794117647059,0.742279411764706,0.7508225616921269,0.7423471249714128,0.7401013767108359
2,0.021089605871555946,0.7077205882352942,0.7077205882352942,0.7077205882352942,0.7098559120617944,0.7077574652667957,0.7069988177787112,0.7422794117647059,0.7422794117647059,0.742279411764706,0.7508225616921269,0.7423471249714128,0.7401013767108359
3,0.04008741900962081,0.675,0.675,0.675,0.7463776545555598,0.6751977050160602,0.6497735052071953,0.7422794117647059,0.7422794117647059,0.742279411764706,0.7508225616921269,0.7423471249714128,0.7401013767108359
4,0.04405167497165304,0.7154411764705882,0.7154411764705882,0.7154411764705884,0.7156107651045784,0.7154512951185635,0.7153913207114568,0.7422794117647059,0.7422794117647059,0.742279411764706,0.7508225616921269,0.7423471249714128,0.7401013767108359
5,0.11738531599323848,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
6,0.10093447242123235,0.7080882352941177,0.7080882352941177,0.7080882352941177,0.7154963145059412,0.7081562003439665,0.705601221390695,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
7,0.04351399253428816,0.7088235294117647,0.7088235294117647,0.7088235294117649,0.724947331838813,0.7089217716921343,0.7035730738937243,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
8,0.02013563003232675,0.7283088235294117,0.7283088235294117,0.7283088235294117,0.7335150011388791,0.7283635533972499,0.7268170327285992,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
9,0.01405730860062047,0.7625,0.7625,0.7625,0.7625090631672342,0.7624977089628617,0.7624967898030628,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
10,0.011044493350818708,0.7253676470588235,0.7253676470588235,0.7253676470588234,0.7363325249381226,0.7252882922190161,0.7220987844283736,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
11,0.23800888940574022,0.7371323529411765,0.7371323529411765,0.7371323529411765,0.7372253377296605,0.737124911940372,0.7371024685304978,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
12,0.15673043322182184,0.7202205882352941,0.7202205882352941,0.7202205882352941,0.7377258811230585,0.7203201883219011,0.7150327153709721,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
13,0.04862551329092175,0.6775735294117647,0.6775735294117647,0.6775735294117647,0.6780921440716194,0.6775930890966095,0.6773536899804271,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
14,0.12018772622059186,0.6930147058823529,0.6930147058823529,0.6930147058823529,0.6998349280957976,0.6930823924537156,0.6904203274658316,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
15,0.20264950100748516,0.7102941176470589,0.7102941176470589,0.7102941176470589,0.7257734650363343,0.7103901980915863,0.7053024549145864,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
16,0.04070766919989975,0.6816176470588236,0.6816176470588236,0.6816176470588236,0.6990293101784167,0.681726147127026,0.674580017683466,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
17,0.02838363548761732,0.775,0.775,0.775,0.7757283968953388,0.7750188013726218,0.774859287054409,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
18,0.015542285232014142,0.725,0.725,0.7250000000000001,0.7328735359552114,0.7250674335355933,0.722694719946964,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
19,0.1476760257889072,0.76875,0.76875,0.76875,0.7874487537892714,0.7688436790893594,0.764968833175925,0.7871323529411764,0.7871323529411764,0.7871323529411764,0.7945027688047992,0.7870741171464735,0.7857688240913764
20,0.07679075352841318,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
21,0.024694196083596343,0.7727941176470589,0.7727941176470589,0.772794117647059,0.7818582101263801,0.7728599550497162,0.7709812589818084,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
22,0.28083874710873064,0.6981617647058823,0.6981617647058823,0.6981617647058823,0.7032521271712447,0.6982197222208706,0.6962993900066516,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
23,0.3447858175394057,0.7301470588235294,0.7301470588235294,0.7301470588235293,0.731395961398261,0.7301198800388624,0.729767043728773,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
24,0.0925633445794858,0.7378676470588236,0.7378676470588236,0.7378676470588236,0.7641441272767424,0.7379834764184021,0.7312443294973123,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
25,0.018798121535511133,0.7334558823529411,0.7334558823529411,0.7334558823529411,0.7352588365267073,0.7334879073788426,0.7329617909218114,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
26,0.022331129785839277,0.7595588235294117,0.7595588235294117,0.7595588235294117,0.7805356319865137,0.7596592558711375,0.7550258211113405,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
27,0.02289341842955617,0.7698529411764706,0.7698529411764706,0.7698529411764705,0.7911541765141165,0.7699522977683271,0.7656090404165824,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
28,0.06848599313116575,0.7441176470588236,0.7441176470588236,0.7441176470588236,0.7467316019563659,0.744079662672828,0.7434183455232388,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
29,0.0894692106484539,0.7279411764705882,0.7279411764705882,0.7279411764705882,0.7407793079706856,0.7280259126437676,0.7243138526810369,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
30,0.04618810477353124,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7648091628644732,0.717802074936243,0.7045826347264743,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
31,0.03969914402164421,0.7595588235294117,0.7595588235294117,0.7595588235294117,0.7737753253912648,0.759642495481453,0.7564357867202955,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
32,0.02490541631507676,0.7595588235294117,0.7595588235294117,0.7595588235294117,0.7793383156544109,0.7596565525824788,0.7552718467972706,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
33,0.06571252477505174,0.7338235294117647,0.7338235294117647,0.7338235294117647,0.7347635524798155,0.7338466337838634,0.7335694293216497,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
34,0.025425488450998054,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7389466502528811,0.7177566596867753,0.71127755700477,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
35,0.060738478361453595,0.7242647058823529,0.7242647058823529,0.724264705882353,0.7343450584788881,0.7243407895441121,0.721311475409836,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
36,0.0538182200834658,0.7158088235294118,0.7158088235294118,0.7158088235294118,0.7404083927466405,0.715926262935912,0.7084196435096758,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
37,0.017955955994737722,0.7363970588235295,0.7363970588235295,0.7363970588235295,0.7492648466777909,0.7364804479241176,0.7329956623295439,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
38,0.30982507492745154,0.6676470588235294,0.6676470588235294,0.6676470588235294,0.6691094480568165,0.6676809405714428,0.6669548954466353,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.7988397787364206,0.7985411973081733,0.7984813636901966
39,0.12968228989485023,0.7327205882352941,0.7327205882352941,0.7327205882352941,0.8012976185147052,0.7328958871625687,0.7166906573563592,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.8012976185147052,0.7985411973081733,0.7984813636901966
40,0.2523604952546673,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7761359045381737,0.741307169824378,0.7327854184075078,0.7985294117647059,0.7985294117647059,0.7985294117647059,0.8012976185147052,0.7985411973081733,0.7984813636901966
41,0.04201719931279148,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.8315249593943661,0.8085528268559834,0.8050983977199132,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.8315249593943661,0.8085528268559834,0.8050983977199132
42,0.0415884325464637,0.7768382352941177,0.7768382352941177,0.7768382352941177,0.7886278235740964,0.7769124550781007,0.7745673019090588,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.8315249593943661,0.8085528268559834,0.8050983977199132
43,0.08734561815480694,0.7988970588235295,0.7988970588235295,0.7988970588235295,0.8126057127868378,0.7989739938224447,0.7966962595604369,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.8315249593943661,0.8085528268559834,0.8050983977199132
44,0.18015373837982745,0.743014705882353,0.743014705882353,0.7430147058823531,0.7603526142087893,0.74310945237319,0.7387130993476485,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.8315249593943661,0.8085528268559834,0.8050983977199132
45,0.18241837660192284,0.7908088235294117,0.7908088235294117,0.7908088235294117,0.837691489014561,0.7909457671635851,0.7833405078131835,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
46,0.11328451250533478,0.7683823529411765,0.7683823529411765,0.7683823529411765,0.8130653019261475,0.7685211767523663,0.7598740852346104,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
47,0.12138528804138443,0.725735294117647,0.725735294117647,0.725735294117647,0.8076651506885221,0.72592491669816,0.7062822071680852,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
48,0.032402545550741575,0.7713235294117647,0.7713235294117647,0.7713235294117646,0.7900842205625298,0.7714169395636568,0.7676064386247154,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
49,0.023156751995281222,0.7363970588235295,0.7363970588235295,0.7363970588235295,0.7714836768735851,0.7365291071199758,0.727666933240947,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
50,0.08204815825278697,0.7930147058823529,0.7930147058823529,0.7930147058823529,0.8260275554187192,0.7931316463730786,0.7876838144817728,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
51,0.039672916202250774,0.7772058823529412,0.7772058823529412,0.7772058823529411,0.7892813408307767,0.7772809133222931,0.7748880667950065,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
52,0.7573002346073263,0.7341911764705882,0.7341911764705882,0.7341911764705881,0.7376919126747952,0.7342356370218626,0.7332331682590119,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
53,0.6019520734511583,0.7727941176470589,0.7727941176470589,0.772794117647059,0.8040141534291951,0.7729118581919648,0.7668585656342735,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
54,0.4069189472316037,0.7694852941176471,0.7694852941176471,0.7694852941176471,0.7715615391822958,0.7695173386231285,0.7690579902178976,0.8084558823529412,0.8084558823529412,0.8084558823529412,0.837691489014561,0.8085528268559834,0.8050983977199132
55,0.3134398318281284,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
56,0.04773284407461527,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.8159876805227881,0.7942143134809221,0.7905293753946827,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
57,0.1085754445677203,0.7724264705882353,0.7724264705882353,0.7724264705882353,0.7785035366931918,0.7724806836508886,0.7712017952929547,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
58,0.08537730546915986,0.7908088235294117,0.7908088235294117,0.7908088235294117,0.8049453165383464,0.7908879167862872,0.7883867291045773,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
59,0.03388683566446851,0.7555147058823529,0.7555147058823529,0.7555147058823528,0.7974866310160428,0.7556527117499523,0.7466425018968896,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
60,0.029010099056209538,0.7952205882352941,0.7952205882352941,0.7952205882352941,0.8038212832996591,0.795282382830008,0.7937843198825731,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
61,0.019686362764215645,0.7433823529411765,0.7433823529411765,0.7433823529411765,0.8092910878417765,0.7435519807266332,0.729029687188683,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
62,0.008517869414437333,0.7650735294117647,0.7650735294117647,0.7650735294117648,0.8040298648075745,0.7652050525546348,0.757358992346271,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
63,0.012946602565150756,0.7404411764705883,0.7404411764705883,0.7404411764705883,0.806084628246051,0.7406113433236069,0.725825869044274,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
64,0.0247669992156732,0.75,0.75,0.75,0.8046050790829342,0.750155574262313,0.738347731564238,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
65,0.016937569578484538,0.7621323529411764,0.7621323529411764,0.7621323529411764,0.8044076045894611,0.7622692810711944,0.7536402610810715,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
66,0.028389822850093248,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7393314249187675,0.7382600228481957,0.7379483918108872,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
67,0.025152765412356344,0.7375,0.7375,0.7375,0.7380596614512622,0.7374820163721973,0.7373358348968104,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
68,0.04449388418562383,0.7705882352941177,0.7705882352941177,0.7705882352941177,0.7881631772069932,0.7706789417598086,0.7670761169032849,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
69,0.04023572627559326,0.7220588235294118,0.7220588235294118,0.7220588235294118,0.7442607495962419,0.7221695080933759,0.7156612005415978,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
70,0.06508395261130573,0.7588235294117647,0.7588235294117647,0.7588235294117647,0.7949291091303745,0.7589520755579993,0.7512700516496036,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
71,0.16671800648704296,0.8121323529411765,0.8121323529411765,0.8121323529411766,0.8357558139534884,0.8122298400896627,0.8088016552401884,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
72,0.12207702155400872,0.7716911764705883,0.7716911764705883,0.7716911764705883,0.8312689745319616,0.7718470327892695,0.7610110678395959,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
73,0.11983908662326738,0.7738970588235294,0.7738970588235294,0.7738970588235293,0.781881113652749,0.7739588418895123,0.7723112329044568,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
74,0.039185069370150705,0.768014705882353,0.768014705882353,0.768014705882353,0.7905632805926703,0.7681170350978779,0.7634707965013986,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
75,0.01400478769126682,0.7794117647058824,0.7794117647058824,0.7794117647058824,0.7992098617952668,0.7795062605462049,0.7757408795794482,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
76,0.04041223031146683,0.7772058823529412,0.7772058823529412,0.7772058823529411,0.7954374086637854,0.7772971330542457,0.7737534699040725,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
77,0.1495219402145917,0.7584558823529411,0.7584558823529411,0.7584558823529411,0.7730987479183371,0.7585409053529981,0.7552144524069879,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
78,0.016158411401427805,0.7132352941176471,0.7132352941176471,0.7132352941176471,0.7955861089874962,0.7134292352017924,0.6918851470516475,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
79,0.06772601715733524,0.7639705882352941,0.7639705882352941,0.7639705882352941,0.7806865248422593,0.7640602098076394,0.7604444749296935,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
80,0.04020357244651698,0.7231617647058823,0.7231617647058823,0.7231617647058823,0.7309070653924621,0.7232289269187537,0.7208599078337246,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
81,0.16354179736279245,0.7727941176470589,0.7727941176470589,0.772794117647059,0.8284322814303902,0.7729453789713339,0.7628119851514794,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
82,0.10225086294078674,0.7805147058823529,0.7805147058823529,0.7805147058823529,0.8089824365898028,0.7806262330375395,0.7753863037709909,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
83,0.058772427859125446,0.7919117647058823,0.7919117647058823,0.7919117647058823,0.7920036777133277,0.7919051643085879,0.7918927497159938,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
84,0.05904751715266758,0.7676470588235295,0.7676470588235295,0.7676470588235295,0.776999763369749,0.7677145154165849,0.7656992820942262,0.8352941176470589,0.8352941176470589,0.8352941176470589,0.8442806799808397,0.8353535009480433,0.8342292809727712
85,0.06932347605857923,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
86,0.1029185917944257,0.8415441176470588,0.8415441176470588,0.8415441176470587,0.8418506493506493,0.8415551154601619,0.8415115347973112,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
87,0.18364248379338274,0.8018382352941177,0.8018382352941177,0.8018382352941177,0.8088423348879193,0.8018935455739324,0.8007282942633949,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
88,0.06651055165095507,0.7963235294117647,0.7963235294117647,0.7963235294117647,0.8216721161625613,0.7964266849192717,0.7922690929142542,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
89,0.0424771297637528,0.7834558823529412,0.7834558823529412,0.7834558823529412,0.784727124626663,0.7834803652034846,0.7832237937486867,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
90,0.023375791082502616,0.7125,0.7125,0.7125,0.7125286120073908,0.7124955192990481,0.7124874088884732,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
91,0.1890132051965828,0.7683823529411765,0.7683823529411765,0.7683823529411765,0.7864853497827001,0.7684746801874353,0.7647058823529412,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
92,0.15158234852456037,0.8117647058823529,0.8117647058823529,0.8117647058823529,0.8139627434423744,0.8117954216021959,0.8114450105715572,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
93,0.3414756196408442,0.7952205882352941,0.7952205882352941,0.7952205882352941,0.8220852673685799,0.7953267167640121,0.7908997271278979,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
94,0.47262673198967214,0.78125,0.78125,0.78125,0.7826913754160335,0.781223659831131,0.780959827431425,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
95,0.2600200056449762,0.7577205882352941,0.7577205882352941,0.7577205882352942,0.81189463551925,0.7578737337120101,0.7467953539783945,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
96,0.04151559723712207,0.805514705882353,0.805514705882353,0.8055147058823529,0.8317948952735144,0.8056181366880064,0.801622419997466,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
97,0.012251164931594656,0.7933823529411764,0.7933823529411764,0.7933823529411764,0.8312363210140343,0.7935065925100522,0.7873532614532159,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
98,0.0491777201380766,0.7955882352941176,0.7955882352941176,0.7955882352941176,0.8019776992485604,0.7956416498927605,0.7945212924375923,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
99,0.0281054393461581,0.7783088235294118,0.7783088235294118,0.7783088235294118,0.8039234780720081,0.7784154835723851,0.7735821238989606,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
100,0.005340962637304541,0.7922794117647058,0.7922794117647058,0.7922794117647058,0.8149384079240396,0.7923779694950095,0.7885127234340096,0.8452205882352941,0.8452205882352941,0.8452205882352941,0.8458339020580251,0.8452050958072534,0.8451477291367222
